ticker,price,change_pct,volume,avg_volume,market_cap,float
IBG,1.0,7.4576,68335.0,203754.0,1815882.0,
IBO,0.54,12.5,4105093.0,115098.0,58223468.0,11488352.0
ICG,1.0,3.0928,18381.0,119800.0,61190792.0,21137748.0
ICMB,0.886,3.9906,29387.0,78077.0,12787170.0,
ICON,0.9126,-5.4497,38944.0,319111.0,3305284.0,
IGC,0.298,-0.1675,368914.0,675872.0,30808436.0,89370306.0
IGR,4.49,-0.4435,173394.0,190859.0,681400448.0,
ILLR,0.907,-2.2629,137125.0,5939902.0,18582056.0,
IMCC,1.98,-10.0,91280.0,210163.0,1195763.0,471434.0
IMNN,1.58,1.2821,34012.0,124258.0,8866017.0,5293517.0
IMRN,1.8,62.1622,123135090.0,2007574.0,14528163.0,
IMTE,0.465,1.197,8159.0,283245.0,1602591.0,
INBS,2.23,-3.0435,91240.0,161300.0,6751258.0,2937009.0
INCR,5.42,1.5933,6343.0,27022.0,81320416.0,7864160.0
INDP,1.22,5.1724,133112.0,496553.0,162555632.0,23242791.0
INEO,0.5978,7.6341,8227.0,159267.0,9666799.0,8809520.0
INM,1.38,3.7594,9542.0,935245.0,7368421.0,831863.0
INO,1.43,5.1471,2910140.0,3482503.0,147858448.0,95787461.0
INUV,0.647,-1.4621,216256.0,263443.0,10664552.0,
INV,1.11,0.9091,3317371.0,3002927.0,93920048.0,68258723.0
INVZ,0.3452,5.9546,3637017.0,3543632.0,102906576.0,217886667.0
IONZ,2.76,-2.4735,3174269.0,13719429.0,,
IPDN,0.1118,-5.9714,831582.0,878869.0,1615546.0,11498845.0
IPHA,2.08,-1.4218,8980.0,151059.0,232336704.0,70567628.0
IPW,1.87,1.6304,23605.0,280283.0,3536445.0,65069.0
IQST,0.9138,0.3624,63512.0,4907409.0,9974912.0,10870558.0
ISPC,1.54,0.0,1446658.0,309472.0,3878628.0,2518590.0
ITOC,0.32,8.5482,250315.0,739430.0,7909760.0,15643205.0
ITP,0.1614,-1.5854,243743.0,687990.0,2738219.0,16423714.0
IVDA,0.3024,6.8174,426146.0,11542035.0,3785753.0,12487604.0
IVF,0.985,0.1627,187818.0,4302167.0,2469364.0,2283322.0
IZM,0.233,-3.199,7472.0,1478708.0,2800219.0,7771391.0
JAGU,1.65,4.4304,89289.0,107317.0,33319730.0,
JAGX,0.5968,-14.0553,2768148.0,166825.0,3084441.0,5141735.0
JBDI,1.3,-4.4118,5577.0,62552.0,12368891.0,
JELD,2.3,1.3216,2815961.0,1847700.0,199555776.0,
JFU,2.54,0.7937,6041.0,134932.0,29904268.0,4622564.0
JOB,0.2398,-0.2911,30416.0,221870.0,26346992.0,82912814.0
JSPR,0.7086,3.2343,432928.0,1447179.0,23578352.0,
JTAI,1.25,-3.1008,79879.0,1717760.0,1777151.0,
JZ,1.05,1.9417,76203.0,946903.0,2528728.0,1403950.0
JZXN,1.15,0.0,41088.0,4351404.0,589670.0,
KALA,0.5073,-9.5722,250767.0,331675.0,9811074.0,
KAPA,1.84,10.1796,302266.0,328751.0,6229105.0,
KITT,0.6466,-6.2899,574140.0,683291.0,4831369.0,
KLC,2.67,-0.7435,541237.0,817841.0,316440480.0,34273941.0
KLTR,1.51,-1.3072,211389.0,589429.0,230352336.0,90732891.0
KLXE,1.53,0.0,1147498.0,425466.0,32721264.0,
KMRK,1.11,0.0,4692.0,833382.0,23421000.0,4600011.0
KNDI,0.6206,-1.0207,33290.0,938547.0,62317776.0,67911029.0
KNRX,0.3651,-1.3776,26560.0,2628059.0,11107478.0,
KPTI,1.79,1.1299,577786.0,1368377.0,40599812.0,15774275.0
KSCP,1.48,4.9645,1803288.0,1264112.0,34955168.0,21601113.0
KUST,0.9299,4.943,151496.0,6873243.0,6050729.0,
KWM,1.53,9.2857,78735.0,350277.0,104768792.0,1353790.0
