ticker,price,change_pct,volume,avg_volume,market_cap,float
SLGB,0.3185,-0.4688,642866.0,,,3000110.0
SLMT,3.24,10.5802,661828.0,,,
SLQT,0.4622,-1.3026,1233483.0,,,142247315.0
SLSN,0.8036,-2.3454,27801.0,,,
SLXN,0.4386,15.4211,26937015.0,,,5555085.0
SMCZ,5.16,5.5215,2595979.0,,,
SMJF,1.05,-0.9434,508448.0,,,2700129.0
SMSI,2.7,-8.7838,127773.0,,,
SMXT,2.17,-3.125,11695.0,,,3490505.0
SNAL,2.5364,-1.6899,12678.0,,,3129160.0
SNES,0.8155,-1.747,37347.0,,,4118150.0
SNGX,0.3899,3.9456,230194.0,,,21338875.0
SNOA,1.28,1.5873,128390.0,,,4768409.0
SNSC,1.23,0.0,34966.0,,,13909000.0
SNTG,1.715,-3.4021,6238.0,,,1059319.0
SNTI,0.328,4.7923,212678.0,,,
SOAR,0.191,4.2576,5264057.0,,,38416423.0
SOS,0.66,-13.8606,5104022.0,,,12978813.0
SPRO,1.13,0.8929,498102.0,,,
SPRU,1.94,19.0184,497460.0,,,12581133.0
SPWH,1.17,-1.6807,237174.0,,,33524665.0
